,4,5,7,8,15,16,17,18,19,20,21,23,24,27,29,30,31,38,44,45,49,51,52,53,54,56,59,60,61,62,63,64,69,70,71,75,76,86,87,90,91,92,101,104,105,107,109,114,115,117,118,120,123,125,130,131,136,137
2014-03-17,287.37,30.52,29.48,32.59,50.75,467.75,16.29,103.12,363.58,262.28,20.98,244.23,33.56,19.94,25.68,254.89,313.28,191.66,36.88,106.32,332282.04,24.28,200.03,50.76,80.41,316.8,39.28,52.29,28.87,26.79,20.53,18.57,123.75,1400.49,28.31,104.78,19.66,110.1,107.56,26.67,16.62,15.69,27.9,43.35,92.13,31.96,213.9,138.52,10.99,248.13,1.12,334.86,15879.82,275.13,34.44,427.62,64.79,52.29
2014-03-24,287.2289907124468,30.545988957876308,29.484691738547593,32.60198288130955,50.73899604641876,470.6601708562394,16.253534710180627,102.92233697670841,361.6210894327916,261.120746904508,20.877916238350743,244.34797013991815,33.51974318104115,20.45314410785837,26.25506739940671,256.1060264967467,313.59212259754304,192.1536439131252,36.70656814431883,106.1515857310058,331221.7038598462,24.56954931764433,200.72384458819278,50.68543721022024,80.54531850545959,318.22863577416547,39.39015873761458,52.44827288020484,29.157979085673077,26.806101942833507,20.60154215718063,18.64278862851305,121.20353406253398,1399.2105318113304,28.340091302841902,104.86521602590952,19.564658900099797,109.29547885831705,107.85589625481653,26.822193641070683,16.842849647002474,15.510699520218328,27.92270156996059,43.3256965517395,92.46057833868393,31.94266934597227,213.86937443642438,138.83276255467285,11.02600671763633,248.48967855272437,1.1174509939032475,336.18269046391435,15828.826605508022,274.4432112774447,34.43388909522278,428.44486638530014,65.1346441834843,51.428759089347636
2014-03-31,287.1878965703797,30.61269787155119,29.53753315171045,32.64067400895718,50.638015112600954,475.5205590991638,16.25514662797766,103.0276360076354,361.2050190075991,260.45155318182896,20.8953370302808,244.85089844831725,33.51576997307006,20.794981100910825,27.10407592729631,256.6249057043462,314.17400496135116,192.15335882888536,36.44201473472412,106.19617131603277,328896.1401803537,25.58866572974454,200.95817244299343,50.59089090489999,80.76560987680104,319.6106492459961,39.53308252985022,52.77380803990078,29.670352137817154,26.878669822195814,20.64699663416904,18.689410562753565,121.78104503552287,1397.1823459591938,28.381647797457088,105.0183771500021,19.590695536679977,108.23059318185472,107.9436351162865,26.796969564070267,16.83431792537602,15.266768599994819,27.786502092795736,43.34987698818742,93.02079066949871,32.02039253145005,213.38509920050163,139.43970400286693,11.015850564637525,248.49169524333794,1.115683430870746,336.891549381202,15836.135412665,274.65429071003615,34.49763772978671,428.785804081999,65.17668877368223,49.86795010057443
2014-04-07,288.6681338657986,30.641184090429217,29.599793137652743,32.646383057284865,50.64686226442951,480.9863422355367,16.248401669547558,103.05260893383624,361.24837943729597,260.77888577788025,20.898630482423165,245.56275755417454,33.42708865398069,21.630851997350216,27.954800028061307,256.75603370718494,315.558606214099,191.8869192956627,36.642770962030234,106.25481013457438,329097.960260421,26.5272655865012,201.24678685305278,50.470490124448794,80.88998718754434,321.2697507426443,39.62466469464447,52.94078432338993,30.603554243631915,26.875799281881285,20.689390245626214,18.72670304061131,122.66423538042314,1399.1383576211233,28.43785212501959,105.23321218028428,19.537988348143504,106.6104185873996,108.17244425613607,26.75633530117742,16.828781161621734,15.210103711609593,27.634096642328423,43.33674943201018,93.45134678744832,31.724664312159607,213.68444175049748,139.94748322240574,11.044445434004842,248.8709095779865,1.1153263147300139,337.7571103481201,15730.408382732998,275.1360084453984,34.528098600178296,430.6185234912464,65.38505759937802,48.92406787655779
2014-04-14,288.63057754911966,30.66399970674204,29.61017465574641,32.65507988784818,50.780564745799154,484.9751334350407,16.257879551838975,103.10279057333392,360.07555915127176,259.7075261730054,20.8647489181315,245.81994057778053,33.31638798855423,22.22287742585386,28.460452882441462,257.7124936621491,315.73351988377,192.17266796270457,36.375233060952496,106.3155612496661,329774.50916093896,27.290160802593263,201.28855935512237,50.44394346121436,80.85120118599481,322.7097299147505,39.799785463047755,53.32758311443067,30.806616851857466,26.872506166169202,20.778026857428173,18.750082083023255,122.8489826676718,1398.4494087647415,28.442905254473736,105.40756653701756,19.49661378612218,106.30564283345407,108.33357387827245,26.813654569180052,16.991890021392283,15.275855369108246,27.707919827023588,43.427065636648386,93.82525679470717,31.793675588763268,213.95265040287416,140.48411810350746,11.066601079480868,249.37040950100632,1.1155808487775638,339.4330915621237,15786.222284795105,275.46706801227,34.50400298250221,431.4563873680539,65.71760775134986,48.611578712741995
2014-04-21,288.8930480736725,30.652708350189016,29.603390803518487,32.620825045929045,50.91291975748488,489.57637531579115,16.253824182375073,102.98199979005813,358.7534804809782,258.80878874029173,20.818420161118127,245.69336853271332,33.27667048605876,23.21750507353188,29.14937792854558,258.44041524773,315.93241076853934,192.01257507087493,35.945002236972186,106.32018740246879,332827.18050207745,28.343795105760975,201.12578854863526,50.41581600688399,80.67435829963873,324.3930763873194,39.94201072426183,53.52206009568321,31.422315824497606,26.82668826808861,20.8307855682878,18.783264431498186,126.88708111951652,1399.225054652947,28.405662650535902,105.61704969352215,19.65756265992616,105.97491714231843,108.70611269963634,26.854430601811867,17.10876037911072,15.252930428426868,27.836697478182007,43.43195847960959,94.53842786626868,31.874620479902134,214.4072314422637,141.00225748876727,11.072492413522017,250.05430662593807,1.1169296662290318,340.407277693835,16097.336543951336,274.86160186440304,34.549565477406276,432.6401754741374,66.25685926220476,48.74875461788443
2014-04-28,289.76166957188724,30.731184297495968,29.682438097263635,32.69308231725523,50.89456137317591,493.2312935997904,16.3198737171383,103.44288203660636,358.5304147853781,258.8332782928762,20.87732881906503,246.24188849786336,33.211822567360116,24.096195551924488,29.946953346598747,260.1917566794069,316.94341261966673,192.3331070466695,36.00065533032234,106.60176780158233,330393.3432016037,28.91551647463211,200.68646582302148,50.515389923720406,80.70726488576975,325.58208896438185,40.12553417782808,54.066529263258964,31.986504096302824,26.792141592583967,20.834429164272926,18.82103305474643,129.86215909314168,1405.109266952066,28.663353115844487,105.62709254143951,19.783375118760443,106.33752343827835,108.73894647833673,26.969094677904742,17.118589657401163,15.202501211707252,27.85447587250405,43.47345838410784,95.06184152289241,32.04301873676928,214.94703089835164,141.936388551625,11.08610411708648,251.28064369189815,1.1182183577037268,341.59690336371324,16031.646299652102,275.36954346052545,34.59054678014991,435.59620320759046,66.4420969925812,49.56337081528321
2014-05-05,291.4336721077081,30.840979981865843,29.80818204203389,32.79965434765893,50.976283823840134,497.6164656108481,16.31960809364887,103.55147595674809,358.6800274777438,258.7194439232894,20.86837906139106,246.8507761527213,33.191066749375786,24.643454282359098,30.845226760202806,261.630992674544,318.41878691735036,192.47705972730586,35.754104425357504,106.41494592454052,335909.6593305718,29.439290763232155,201.22138959138562,50.57476593142098,81.00983734134111,327.02578273621225,40.357885043286394,54.565040605028805,32.25305674897927,26.834187101573917,20.9073411226395,18.872366562983917,130.67052663131204,1407.08017567046,28.661866501201132,105.96361043826758,19.72343541514253,110.64638374016762,108.90733882170716,26.888867654091246,17.065578231793324,15.10391921588808,27.95144752241232,43.775692443210204,95.35748335903604,32.81048859534522,215.41250810814253,142.69452008923798,11.107823233064753,252.53813071655736,1.1207066800761416,343.5692260181852,16206.109106756816,275.8841452450553,34.65137374414156,437.8745128966013,66.94533466464179,50.01611871035977
2014-05-12,291.75853970789746,30.97699528787689,29.954234278181094,32.93792413100092,50.96561006310253,502.1578257983902,16.292678824109252,103.50126214115333,357.90667584892793,257.9929946091581,20.81759882499215,247.38444803543112,33.13414840276237,25.139031655338236,31.610248236481997,262.72367026254176,319.51309391861673,192.59169930112478,35.58669709923215,106.47954186783812,344410.20429877803,29.91503350527275,202.46871330728342,50.53274285372505,81.25332752861132,328.47816346349146,40.54638512944295,55.02837576707535,32.78434768943073,26.893705093314832,20.94112388897287,18.958813940160972,129.24244766033536,1406.9149854462678,28.628861022148353,106.08962116098945,19.683456917474174,113.722016282768,109.07613880967766,26.965269752797987,17.183013354107214,15.075859829202093,28.276057063439147,44.061610298721696,95.70473968188118,33.6387407849718,215.9906001860924,143.34933163520714,11.119763839138688,253.48576210687622,1.1232516327070918,345.0744184029366,16508.150369110324,275.70073533756494,34.718505823424,439.2082099230163,67.32070369066727,50.098767778781976
